,open,high,low,close,prev_close,volume,turnover,vwap,trades,daily_return,log_return,price_range,volatility_30d,volatility_90d,decade,year,month,RSI,PE_Ratio,SMA_50,SMA_100,SMA_200,EMA_20,EMA_50,RSI_14,BB_mid,BB_upper,BB_lower,BB_width,BB_squeeze,MACD,MACD_signal,MACD_hist
1995-02-17,257.0,261.7,250.0,255.45,256.45,253000.0,64293800.0,254.13,,-0.003899395593683,-0.0039070180584705,11.699999999999989,0.5288211951841736,,1990s,1995,2,,,297.314,,,269.9559339856476,295.13670146498544,37.105329792164476,263.02,284.9927678346543,241.04723216534572,43.945535669308555,False,-9.22644537713893,-10.731707316912319,1.5052619397733888
1995-02-20,255.0,258.0,252.0,253.25,255.45,119450.0,30340845.0,254.0,,-0.008612252887062,-0.0086495526480141,6.0,0.5159195803659836,,1990s,1995,2,,,295.439,,,268.3648926536812,293.49408572126055,36.08390381778054,263.09749999999997,284.91252319141404,241.2824768085859,43.63004638282814,False,-9.512363486176866,-10.487838550765229,0.9754750645883625
1995-02-21,256.0,256.0,240.3,242.5,253.25,291650.0,71752495.0,246.02,,-0.0424481737413623,-0.0433754327512549,15.699999999999989,0.5109766005905516,,1990s,1995,2,,,293.634,,,265.9015695438068,291.4943176537601,31.518248295973166,262.90250000000003,285.40486186433577,240.4001381356643,45.00472372867148,False,-10.485520255523681,-10.48737489171692,0.0018546361932383348
1995-02-22,243.5,245.0,237.25,240.75,242.5,249500.0,60214355.0,241.34,,-0.0072164948453607,-0.0072426596993029,7.75,0.5015314923897589,,1990s,1995,2,,,291.719,,,263.50618196820614,289.5043444124362,30.83427733036251,262.815,285.66236769359097,239.96763230640906,45.69473538718191,False,-11.268073049108523,-10.643514523195241,-0.6245585259132813
1995-02-23,250.0,268.5,250.0,266.6,240.75,625850.0,163345252.5,261.0,,0.1073727933541017,0.1019903570663733,18.5,0.57712213913307,,1990s,1995,2,,,290.156,,,263.80083130456745,288.6061348276348,48.583680722378666,264.02000000000004,284.8051009391935,243.23489906080655,41.57020187838694,True,-9.690664861186576,-10.452944590793509,0.7622797296069326
1995-02-24,272.0,282.0,265.0,266.7,266.6,624650.0,171360515.0,274.33,,0.0003750937734432,0.0003750234433601,17.0,0.5702340924144622,,1990s,1995,2,,,288.61,,,264.07694260889434,287.74707071674715,48.638591033660305,264.54499999999996,285.0266451847383,244.06335481526162,40.96329036947668,True,-8.336391610123087,-10.029633994659426,1.6932423845363385
1995-02-27,272.0,282.0,265.0,266.7,266.6,624650.0,171360515.0,274.33,,0.0,0.0,17.0,0.569973768251221,,1990s,1995,2,,,287.17400000000004,,,264.32675759852344,286.92169539452175,48.638591033660305,264.48249999999996,284.9279930048252,244.03700699517472,40.890986009650504,True,-7.180349699915212,-9.459777135710583,2.2794274357953714
1995-02-28,263.5,287.0,258.0,271.75,266.7,561600.0,148373525.0,264.2,,0.0189351331083615,0.0187580948133503,29.0,0.5688464402393614,,1990s,1995,2,,,285.819,,,265.0337330653307,286.3267269476778,51.66203569139834,264.4475,284.8378866667821,244.05711333321793,40.780773333564156,True,-5.789942508727734,-8.725810210314012,2.935867701586279
1995-03-01,275.0,282.4,275.0,281.6,271.75,669000.0,187003807.5,279.53,,0.0362465501379944,0.0356050982825685,7.399999999999977,0.5751711773353293,,1990s,1995,3,,,284.591,,,266.61147277339444,286.14136510659245,56.98130372734546,265.475,287.1736417231912,243.77635827680885,43.397283446382374,False,-3.848854908694989,-7.750419149990209,3.90156424129522
1995-03-02,287.0,291.5,277.0,278.2,281.6,630450.0,178082310.0,282.47,,-0.0120738636363637,-0.0121473447945449,14.5,0.5762764742667199,,1990s,1995,3,,,283.355,,,267.7151420330712,285.829939023981,54.742007205633065,265.6475,287.7084317692193,243.58656823078067,44.121863538438646,False,-2.5554232572882256,-6.711419971449812,4.155996714161587
1995-03-03,279.75,287.0,276.0,285.5,278.2,562200.0,159534080.0,283.77,,0.0262401150251618,0.0259017496067224,11.0,0.5680913978562494,,1990s,1995,3,,,282.17,,,269.40893802992156,285.81700023872685,58.511919068685096,265.96999999999997,289.02219249761725,242.9178075023827,46.10438499523457,False,-0.9305930659321007,-5.55525459034627,4.6246615244141696
1995-03-06,286.0,286.5,279.5,284.05,285.5,295750.0,83909347.5,283.72,,-0.0050788091068301,-0.005091750092929,7.0,0.5178540108025719,,1990s,1995,3,,,281.07099999999997,,,270.80332488421476,285.74770611171795,57.487589215491454,266.6825,291.0750414614223,242.28995853857774,48.785082922844566,False,0.23735757477066954,-4.396732157322882,4.6340897320935515
1995-03-07,281.1,283.0,271.0,272.9,284.05,444500.0,123254922.5,277.29,,-0.0392536525259639,-0.0400448512888432,12.0,0.5282508634978372,,1990s,1995,3,,,279.774,,,271.00300822857525,285.2438744994937,50.20868677331139,266.9375,291.4853667740749,242.38963322592508,49.09573354814984,False,0.2602549989705949,-3.465334726064187,3.725589725034782
1995-03-08,274.6,282.25,272.35,279.5,272.9,454050.0,126346745.0,278.27,,0.0241846830340783,0.023896864880861,9.899999999999975,0.5279734998192878,,1990s,1995,3,,,278.579,,,271.8122455401395,285.0186245191214,53.92736503115683,267.5825,292.7627820727448,242.40221792725512,50.36056414548969,False,0.8017244338968226,-2.611922894071985,3.4136473279688078
1995-03-09,281.0,289.9,279.5,289.35,279.5,493400.0,140891382.5,285.55,,0.0352415026833632,0.034634735424694,10.399999999999975,0.5347549857478923,0.4356027021257422,1990s,1995,3,,,277.582,,,273.48250786965,285.18848238111667,58.86504591925711,268.2375,294.9989781080223,241.47602189197775,53.52295621604455,False,2.0025711486236446,-1.6890240855328593,3.691595234156504
1995-03-10,292.0,297.0,284.0,286.45,289.35,442600.0,127651315.0,288.41,,-0.0100224641437706,-0.010073027165261,13.0,0.5150397465122358,0.4357228884746634,1990s,1995,3,,,276.487,,,274.71750712015955,285.2379536602886,56.930532852778555,269.0675,297.04176025549106,241.09323974450896,55.94852051098209,False,2.6892451143085054,-0.8133702455645865,3.502615359873092
1995-03-13,282.0,282.0,250.0,267.05,286.45,938950.0,253551795.0,270.04,,-0.0677256065630999,-0.0701280940688073,32.0,0.5398583151752513,0.4488714363062818,1990s,1995,3,,,275.00399999999996,,,273.987268346811,284.52470057557144,46.03211357511886,268.9875,296.9759351116643,240.99906488833577,55.97687022332852,False,1.6490125220182108,-0.32089369204802703,1.9699062140662378
1995-03-14,266.0,279.0,266.0,274.35,267.05,577450.0,158417705.0,274.34,,0.0273357049241715,0.0269687567192051,13.0,0.5434859818436286,0.4518408337343595,1990s,1995,3,,,273.767,,,274.0218142185433,284.12569270986273,49.91729956895313,269.2025,297.2911842733932,241.1138157266068,56.1773685467864,False,1.3975594936195535,0.022796945085489073,1.3747625485340644
1995-03-15,285.0,290.0,260.0,269.1,274.35,1928600.0,532004230.0,275.85,,-0.0191361399671952,-0.0193216057721242,30.0,0.5318688883778203,0.4514517762836942,1990s,1995,3,,,272.509,,,273.55307000725344,283.5364498584956,47.281060797156336,269.40999999999997,297.4276373022395,241.3923626977605,56.035274604478985,False,0.7658221124682996,0.17140197856205117,0.5944201339062484
1995-03-16,265.05,270.0,252.0,266.95,269.1,1025750.0,269478892.5,262.71,,-0.0079895949461168,-0.008021682786665,18.0,0.5099723860775177,0.4509648667562973,1990s,1995,3,,,271.422,,,272.9242061970388,282.8860008444369,46.20487973770635,269.935,297.3164016787779,242.55359832122215,54.762803357555725,False,0.09063388378893933,0.1552483596074288,-0.06461447581848948
1995-03-17,265.05,270.0,252.0,266.95,269.1,1025750.0,269478892.5,262.71,,0.0,0.0,18.0,0.5076856187883155,0.4500989964626268,1990s,1995,3,,,270.426,,,272.3552341782732,282.2610596348512,46.20487973770636,270.51000000000005,297.0816627849621,243.938337215038,53.14332556992409,False,-0.43939260744184594,0.03632016619757386,-0.4757127736394198
1995-03-20,255.0,267.25,255.0,260.4,266.95,432800.0,113267077.5,261.71,,-0.0245364300430792,-0.024842464611781,12.25,0.5035423080045908,0.4492429958232314,1990s,1995,3,,,269.587,,,271.21664044700907,281.40376317858255,42.76561900048044,270.8675,296.64182984477407,245.09317015522592,51.548659689548145,False,-1.372155327267194,-0.24537493249537973,-1.1267803947718142
1995-03-21,254.0,261.4,250.0,251.85,260.4,738400.0,189214905.0,256.25,,-0.0328341013824884,-0.0333852381427546,11.399999999999975,0.5118077137194684,0.451937500540213,1990s,1995,3,,,268.877,,,269.3721984996749,280.2447920735401,38.714623204363235,271.335,295.21223205327954,247.45776794672042,47.75446410655911,False,-2.769366514284002,-0.7501732488531041,-2.0191932654308977
1995-03-22,262.0,262.0,256.4,258.05,251.85,297650.0,76962457.5,258.57,,0.0246178280722653,0.0243196924030767,5.600000000000023,0.5172797613988503,0.4498517784374393,1990s,1995,3,,,268.13300000000004,,,268.29389388065823,279.3744080706562,42.93586768826716,272.2,292.3790146334947,252.0209853665053,40.358029266989405,True,-3.3379010167696492,-1.2677188024364132,-2.070182214333236
1995-03-23,260.0,264.5,256.75,258.75,258.05,224950.0,58701310.0,260.95,,0.002712652586708,0.0027089799848427,7.75,0.5055629859032774,0.4447497944623835,1990s,1995,3,,,267.74300000000005,311.182,,267.3849516063098,278.5656077541599,43.40979955547159,271.8075,292.7365851511241,250.8784148488759,41.85817030224817,True,-3.689454817671333,-1.7520660054833974,-1.9373888121879355
1995-03-24,256.0,261.9,254.8,259.75,258.75,339350.0,87544082.5,257.98,,0.0038647342995168,0.0038572853997578,7.099999999999966,0.5016430096656832,0.4448974320382689,1990s,1995,3,,,267.212,309.8195,,266.6578133580898,277.8277407834085,44.123747598468846,271.46,292.9689112499387,249.9510887500613,43.01782249987738,False,-3.843071558347333,-2.1702671160561846,-1.6728044422911483
1995-03-27,264.75,264.75,258.0,261.4,259.75,307700.0,80290572.5,260.94,,0.0063522617901827,0.0063321712107847,6.75,0.5019365162768789,0.4439578367735401,1990s,1995,3,,,266.758,308.4785,,266.15706922874796,277.1835156546474,45.348907711620434,271.19500000000005,293.07818027497865,249.31181972502145,43.7663605499572,False,-3.7880069357049138,-2.4938150799859304,-1.2941918557189833
1995-03-28,263.85,274.45,263.25,267.8,261.4,559350.0,149812697.5,267.83,,0.0244835501147668,0.0241886320669507,11.199999999999989,0.5069042883373327,0.4456604172734506,1990s,1995,3,,,266.568,307.1965,,266.3135388260101,276.8155346485828,49.93439757987247,270.9975,292.93083140030564,249.06416859969437,43.866662800611266,False,-3.191155656589558,-2.6332831953066558,-0.5578724612829022
1995-03-29,268.5,270.85,265.8,269.25,267.8,269800.0,72298345.0,267.97,,0.0054144884241971,0.0053998827794257,5.050000000000011,0.5038348930976548,0.4457387012668343,1990s,1995,3,,,266.286,306.019,,266.5932017949615,276.518847015305,50.93877738101496,270.38,291.7445155881342,249.01548441186577,42.72903117626845,False,-2.5715011711677107,-2.620926790478867,0.04942561931115641
1995-03-30,268.0,270.9,266.65,267.55,269.25,249450.0,66942595.0,268.36,,-0.0063138347260909,-0.0063338512791842,4.25,0.4945758401629821,0.4423962676089958,1990s,1995,3,,,265.958,304.8895,,266.68432543353657,276.16712752450877,49.68040478447922,269.84749999999997,290.92024305826936,248.7747569417306,42.14548611653876,True,-2.1923245666785647,-2.535206345718807,0.3428817790402423
1995-03-31,267.5,267.75,262.0,265.45,267.55,408100.0,107687747.5,263.88,,-0.007849000186881,-0.0078799657276332,5.75,0.4951087028696541,0.4422771307101305,1990s,1995,3,,,265.817,303.8165,,266.5667706303426,275.7468480137438,48.099673951917275,268.84499999999997,288.6520933599117,249.03790664008824,39.614186719823465,True,-2.0377864911765187,-2.4357223748103496,0.3979358836338309
1995-04-03,267.0,268.95,262.0,268.15,265.45,285800.0,76130637.5,266.38,,0.010171407044641,0.0101200263992535,6.949999999999989,0.4946877393340009,0.4423577404333713,1990s,1995,4,,,266.14599999999996,302.883,,266.71755437983376,275.44893240536163,50.289695436829454,268.05,286.5186077895451,249.58139221045488,36.937215579090235,True,-1.6781023979349925,-2.2841983794352783,0.6060959815002858
1995-04-04,270.0,278.5,268.5,277.05,268.15,471100.0,129013707.5,273.86,,0.0331903785194855,0.0326514698844246,10.0,0.4835904413855873,0.4465784398749448,1990s,1995,4,,,266.759,302.041,,267.7015968198496,275.51171936985725,56.765836185585016,268.25750000000005,287.0460260338898,249.4689739661103,37.577052067779505,True,-0.6672034371567861,-1.9607993909795798,1.2935959538227937
1995-04-05,278.25,284.0,278.25,281.55,277.05,455550.0,128481557.5,282.04,,0.0162425554953979,0.0161120563872689,5.75,0.4832664874015544,0.4477371500535153,1990s,1995,4,,,267.54,301.119,,269.0204923608163,275.7485146886864,59.62961786094983,268.36,287.427072747481,249.29292725251904,38.134145494961984,True,0.4913892351013942,-1.4703616657633851,1.9617509008647793
1995-04-06,283.0,288.05,282.0,284.65,281.55,399450.0,113871840.0,285.07,,0.0110104777126618,0.0109503036964631,6.050000000000011,0.3758023291892192,0.4483446672085871,1990s,1995,4,,,268.383,300.0905,,270.50901689788145,276.09759254403207,61.52054841472673,268.125,286.1924613018701,250.05753869812992,36.134922603740165,True,1.6408121066986041,-0.8481269112709874,2.4889390179695914
1995-04-07,285.0,287.4,282.25,282.75,284.65,327400.0,93034440.0,284.16,,-0.0066748638679078,-0.0066972404008609,5.149999999999977,0.3766966410270904,0.4480910252182565,1990s,1995,4,,,268.914,299.043,,271.6748248123689,276.3584712677955,59.67559226966682,267.94,285.2784756204789,250.6015243795211,34.676951240957806,True,2.3710914265345195,-0.20428324370988604,2.575374670244406
1995-04-10,282.0,282.25,277.0,279.75,282.75,282250.0,78866122.5,279.42,,-0.0106100795755967,-0.0106667678041951,5.25,0.3784921330588947,0.4471512486796465,1990s,1995,4,,,269.15,298.058,,272.44388911595286,276.4914723945486,56.780151195776895,268.575,286.6891265024623,250.46087349753773,36.22825300492454,True,2.676910364565174,0.371955477945126,2.304954886620048
1995-04-11,278.75,280.0,275.0,275.8,279.75,325750.0,90261020.0,277.09,,-0.0141197497765861,-0.014220381832833,5.0,0.3776662478623103,0.446585014181115,1990s,1995,4,,,269.217,297.106,,272.76351872395736,276.46435583005655,53.12521958306104,268.6475,286.8702294448688,250.42477055513112,36.445458889737694,True,2.5709062805200347,0.8117456384601078,1.7591606420599268
1995-04-12,278.75,281.0,278.0,280.7,275.8,233750.0,65405050.0,279.81,,0.0177664974619289,0.0176105180086353,3.0,0.3662053727991223,0.447295387498771,1990s,1995,4,,,269.61,296.2405,,273.5193740835805,276.6304595229955,56.83696635271463,269.2275,288.2324986499355,250.22250135006453,38.009997299870975,True,2.8494397613334854,1.2192844630347834,1.630155298298702
1995-04-13,278.75,281.0,278.0,280.7,275.8,233750.0,65405050.0,279.81,,0.0,0.0,3.0,0.3643695078977266,0.4468699023860631,1990s,1995,4,,,269.72900000000004,295.2675,,274.2032432184776,276.7900493456232,56.83696635271463,269.915,289.5572235851306,250.2727764148694,39.28444717026119,True,3.0351917504456196,1.5824659205169507,1.452725829928669
1995-04-14,278.75,281.0,278.0,280.7,275.8,233750.0,65405050.0,279.81,,0.0,0.0,3.0,0.3561405837127232,0.4466872691351675,1990s,1995,4,,,269.762,294.2795,,274.821981959575,276.94338074383404,56.83696635271463,270.6025,290.7634438740992,250.4415561259008,40.32188774819841,True,3.1461348558702866,1.8951997075876181,1.2509351482826685
1995-04-17,284.0,286.0,281.9,282.3,280.7,262750.0,74526817.5,283.64,,0.0057000356252228,0.0056838518916069,4.100000000000023,0.3562587782498059,0.4412898184729094,1990s,1995,4,,,270.012,293.2725,,275.5341741539012,277.15344424407584,58.187252317103585,271.6975,291.9041293186394,251.4908706813606,40.41325863727877,True,3.3248380312785457,2.1811273723258036,1.1437106589527422
1995-04-18,279.75,281.95,275.65,278.0,282.3,288200.0,80239627.5,278.42,,-0.0152320226709175,-0.0153492215688066,6.300000000000011,0.3396510412776971,0.4368945823729706,1990s,1995,4,,,270.216,292.2475,,275.7690147106725,277.186642509014,53.35630098200201,273.005,291.0754440279775,254.9345559720225,36.140888055954974,True,3.083937806526876,2.3616894591660182,0.7222483473608579
1995-04-19,276.0,282.0,274.25,276.8,278.0,380750.0,105436332.5,276.92,,-0.0043165467625898,-0.0043258899471224,7.75,0.3326014094688608,0.4363704797640123,1990s,1995,4,,,270.42,291.21299999999997,,275.8672037858465,277.1714800576801,52.05737456872794,273.9425,290.6394355839503,257.2455644160497,33.393871167900556,True,2.76432722808579,2.442217012949973,0.32211021513581706
1995-04-20,277.9,279.5,277.0,279.0,276.8,262450.0,73042457.5,278.31,,0.0079479768786125,0.007916558077851,2.5,0.3164065880580999,0.4344180106535151,1990s,1995,4,,,270.475,290.21299999999997,,276.1655653300516,277.24318672208483,54.25603788702611,274.95500000000004,290.16237009686455,259.74762990313553,30.414740193729017,True,2.657916350639482,2.485356880487875,0.1725594701516071
1995-04-21,280.0,281.75,278.55,279.55,279.0,318400.0,89162262.5,280.03,,0.0019713261648746,0.0019693856512887,3.1999999999999886,0.3153484126241364,0.4344681276511757,1990s,1995,4,,,270.66900000000004,289.26599999999996,,276.48789244147525,277.3336499878854,54.81395025087885,275.94500000000005,289.46943792002037,262.42056207997973,27.048875840040637,True,2.5881310039150662,2.5059117051733133,0.08221929874175293
1995-04-24,280.0,280.2,273.75,275.2,279.55,165900.0,45930625.0,276.86,,-0.0155607225898766,-0.0156830614134657,6.449999999999989,0.2479191669304414,0.4344295437116707,1990s,1995,4,,,270.8,288.2155,,276.3652360184776,277.2499774393409,49.65559069240765,276.635,288.31765020401303,264.95234979598695,23.365300408026087,True,2.1569529572914234,2.4361199555969355,-0.27916699830551206
1995-04-25,277.95,277.95,269.0,270.3,275.2,280900.0,76200647.5,271.27,,-0.0178052325581394,-0.0179656527767866,8.949999999999989,0.2408612813814023,0.4351570714126724,1990s,1995,4,,,270.805,287.1935,,275.78759449290834,276.9774293044648,44.56775819180984,276.76000000000005,288.09288647209206,265.42711352790803,22.665772944184027,True,1.4036715480303315,2.2296302740836147,-0.8259587260532832
1995-04-26,274.0,274.5,271.0,273.0,270.3,250600.0,68342640.0,272.72,,0.0099889012208655,0.0099393419025577,3.5,0.2358982489948096,0.4351314086697113,1990s,1995,4,,,270.966,286.26099999999997,,275.5221093031075,276.82145168468185,47.744962783884205,276.94750000000005,287.8740237405355,266.0209762594646,21.853047481070917,True,1.0128821641587251,1.986280652098637,-0.9733984879399118
1995-04-27,273.35,273.65,259.0,262.45,273.0,530800.0,140992020.0,265.62,,-0.0386446886446887,-0.039411207486651,14.649999999999975,0.2609803756633178,0.4392686590484974,1990s,1995,4,,,271.086,285.27549999999997,,274.2771465123354,276.2578653441061,38.467140983048736,276.6925,288.7245744591,264.6604255409,24.064148918199976,True,-0.14643011282510088,1.5597384991138894,-1.7061686119389903
1995-04-28,262.0,263.5,246.5,249.9,262.45,881450.0,223980200.0,254.1,,-0.0478186321204038,-0.048999749857402,17.0,0.294883927802553,0.4448433873483334,1990s,1995,4,,,270.975,284.1445,,271.9555135111606,275.2242235659059,30.799834832167548,275.915,292.24718005236934,259.5828199476307,32.66436010473865,True,-2.054194089233249,0.8369519814444619,-2.891146070677711
1995-05-01,262.0,263.5,246.5,249.9,262.45,881450.0,223980200.0,254.1,,0.0,0.0,17.0,0.2870819256303912,0.4442856454378391,1990s,1995,5,,,270.908,283.1735,,269.8549884148596,274.2311167593998,30.799834832167548,275.0025,294.82724463895687,255.1777553610431,39.64948927791377,True,-3.525471346085965,-0.035532684061623354,-3.4899386620243416
1995-05-02,249.5,249.5,230.0,230.95,249.9,788500.0,186161570.0,236.1,,-0.0758303321328531,-0.0788596009642923,19.5,0.3486757085588776,0.4607005154821766,1990s,1995,5,,,270.67699999999996,282.1555,,266.14975142296817,272.5338180629528,22.83075708272888,272.6975,300.59587714578157,244.7991228542184,55.79675429156316,False,-6.149686047653347,-1.2583633567799681,-4.891322690873379
1995-05-03,230.05,244.0,225.55,242.25,230.95,994850.0,233339325.0,234.55,,0.0489283394674171,0.0477690138942611,18.44999999999999,0.3715609891745101,0.4688945642173371,1990s,1995,5,,,270.707,281.21299999999997,,263.8735846207807,271.3462173546017,33.82591636073542,270.7325,301.40385256914664,240.0611474308534,61.34270513829324,False,-7.2341883232670625,-2.453528350077387,-4.7806599731896755
1995-05-04,245.0,249.5,239.0,247.15,242.25,990200.0,241832490.0,244.23,,0.0202270381836946,0.0200251889820928,10.5,0.3768532190605654,0.4705194986893619,1990s,1995,5,,,270.31800000000004,280.237,,262.28086227594446,270.3973460857938,37.954221974822545,268.85749999999996,300.5155458717984,237.19945412820152,63.31609174359687,False,-7.610545509878818,-3.4849317820376733,-4.125613727841145
1995-05-05,250.0,253.0,245.75,246.9,247.15,848500.0,211306015.0,249.03,,-0.0010115314586283,-0.0010120434018344,7.25,0.376542939412699,0.4702884042807783,1990s,1995,5,,,269.922,279.26599999999996,,260.816018249664,269.47588153340973,37.824567804470504,267.065,299.46211000756,234.66788999244,64.79422001512,False,-7.838625408108726,-4.355670507251884,-3.482954900856842
1995-05-08,245.75,250.0,241.0,247.65,246.9,729250.0,179949135.0,246.76,,0.0030376670716889,0.0030330626831128,9.0,0.3760712000608358,0.4703735478670064,1990s,1995,5,,,269.541,278.3575,,259.562111749696,268.61996461053093,38.503277890391296,265.46,298.38729790566265,232.53270209433728,65.85459581132537,False,-7.86816236076055,-5.058168877953618,-2.8099934828069326
